player_key,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,rosterstatus,games_played_current_season_flag,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,draft_date
1630233,Nathan,Knight,Nathan Knight,"Knight, Nathan",N. Knight,nathan-knight,1997-09-20T00:00:00,William & Mary,USA,William & Mary/USA,203.2,253.0,4,13.0,Inactive,N,nathan_knight,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629203,Jemerrio,Jones,Jemerrio Jones,"Jones, Jemerrio",J. Jones,jemerrio-jones,1995-04-09T00:00:00,New Mexico State,USA,New Mexico State/USA,195.57999999999998,175.0,2,,Inactive,N,jemerrio_jones,2018,2021,Y,Y,Y,2018,,,N,2018-06-21
1630637,Carlik,Jones,Carlik Jones,"Jones, Carlik",C. Jones,carlik-jones,1997-12-23T00:00:00,Louisville,USA,Louisville/USA,182.88,174.0,3,22.0,Inactive,N,carlik_jones,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630284,Kevon,Harris,Kevon Harris,"Harris, Kevon",K. Harris,kevon-harris,1997-06-24T00:00:00,Stephen F. Austin,USA,Stephen F. Austin/USA,195.57999999999998,216.0,2,8.0,Active,Y,kevon_harris,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628977,Hamidou,Diallo,Hamidou Diallo,"Diallo, Hamidou",H. Diallo,hamidou-diallo,1998-07-31T00:00:00,Kentucky,USA,Kentucky/USA,195.57999999999998,202.0,6,,Inactive,N,hamidou_diallo,2018,2023,Y,Y,Y,2018,2,45,N,2018-06-21
1628392,Isaiah,Hartenstein,Isaiah Hartenstein,"Hartenstein, Isaiah",I. Hartenstein,isaiah-hartenstein,1998-05-05T00:00:00,Zalgiris,Germany,Zalgiris/Germany,213.36,250.0,7,55.0,Active,Y,isaiah_hartenstein,2018,2025,Y,Y,Y,2017,2,43,N,2017-06-22
1628390,Terrance,Ferguson,Terrance Ferguson,"Ferguson, Terrance",T. Ferguson,terrance-ferguson,1998-05-17T00:00:00,Adelaide,USA,Adelaide/USA,198.12,190.0,4,,Inactive,N,terrance_ferguson,2017,2020,Y,Y,Y,2017,1,21,N,2017-06-22
1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,193.04,200.0,7,,Inactive,N,frank_ntilikina,2017,2023,N,Y,Y,2017,1,8,N,2017-06-22
1629066,Rodions,Kurucs,Rodions Kurucs,"Kurucs, Rodions",R. Kurucs,rodions-kurucs,1998-02-05T00:00:00,FC Barcelona,Latvia,FC Barcelona/Latvia,205.74,228.0,3,,Inactive,N,rodions_kurucs,2018,2020,Y,Y,Y,2018,2,40,N,2018-06-21
1629059,Elie,Okobo,Elie Okobo,"Okobo, Elie",E. Okobo,elie-okobo,1997-10-23T00:00:00,Elan Bearnais,France,Elan Bearnais/France,190.5,190.0,3,2.0,Inactive,N,elie_okobo,2018,2019,Y,Y,Y,2018,2,31,N,2018-06-21
1629083,Arnoldas,Kulboka,Arnoldas Kulboka,"Kulboka, Arnoldas",A. Kulboka,arnoldas-kulboka,1998-01-04T00:00:00,Bilbao,Lithuania,Bilbao/Lithuania,208.28,209.0,2,98.0,Inactive,N,arnoldas_kulboka,2021,2021,Y,Y,Y,2018,2,55,N,2018-06-21
1629741,Marko,Guduric,Marko Guduric,"Guduric, Marko",M. Guduric,marko-guduric,1995-03-08T00:00:00,Fenerbahce,Serbia,Fenerbahce/Serbia,198.12,201.0,2,23.0,Inactive,N,marko_guduric,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629738,Vincent,Poirier,Vincent Poirier,"Poirier, Vincent",V. Poirier,vincent-poirier,1993-10-17T00:00:00,Baskonia,France,Baskonia/France,213.36,235.0,2,,Inactive,N,vincent_poirier,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629739,William,Howard,William Howard,"Howard, William",W. Howard,william-howard,1993-10-25T00:00:00,Limoges,France,Limoges/France,203.2,207.0,2,52.0,Inactive,N,william_howard,2019,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629012,Collin,Sexton,Collin Sexton,"Sexton, Collin",C. Sexton,collin-sexton,1999-01-04T00:00:00,Alabama,USA,Alabama/USA,190.5,190.0,7,8.0,Active,Y,collin_sexton,2018,2025,N,Y,Y,2018,1,8,N,2018-06-21
1642024,Alex,Reese,Alex Reese,"Reese, Alex",A. Reese,alex-reese,1999-05-21T00:00:00,Alabama,USA,Alabama/USA,205.74,245.0,2,65.0,Inactive,N,alex_reese,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630529,Herbert,Jones,Herbert Jones,"Jones, Herbert",H. Jones,herbert-jones,1998-10-06T00:00:00,Alabama,USA,Alabama/USA,200.66,206.0,4,2.0,Active,Y,herbert_jones,2021,2025,N,Y,Y,2021,2,35,N,2021-07-29
1628979,Trevon,Duval,Trevon Duval,"Duval, Trevon",T. Duval,trevon-duval,1998-08-03T00:00:00,Duke,USA,Duke/USA,187.96,189.0,2,0.0,Inactive,N,trevon_duval,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,195.57999999999998,204.0,7,5.0,Active,Y,gary_trent_jr,2018,2025,Y,Y,Y,2018,2,37,N,2018-06-21
1628976,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,1999-04-16T00:00:00,Duke,USA,Duke/USA,208.28,270.0,7,34.0,Active,Y,wendell_carter_jr,2018,2025,N,Y,Y,2018,1,7,N,2018-06-21
1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,208.28,235.0,7,35.0,Active,Y,marvin_bagley_iii,2018,2025,N,Y,Y,2018,1,2,N,2018-06-21
1630564,RaiQuan,Gray,RaiQuan Gray,"Gray, RaiQuan",R. Gray,raiquan-gray,1999-07-07T00:00:00,Florida State,USA,Florida State/USA,200.66,269.0,3,0.0,Inactive,N,raiquan_gray,2022,2023,Y,Y,Y,2021,2,59,N,2021-07-29
1630631,Jose,Alvarado,Jose Alvarado,"Alvarado, Jose",J. Alvarado,jose-alvarado,1998-04-12T00:00:00,Georgia Tech,USA,Georgia Tech/USA,182.88,179.0,4,15.0,Active,Y,jose_alvarado,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630589,Moses,Wright,Moses Wright,"Wright, Moses",M. Wright,moses-wright,1998-12-23T00:00:00,Georgia Tech,USA,Georgia Tech/USA,203.2,226.0,2,5.0,Inactive,N,moses_wright,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1642013,Malik,Williams,Malik Williams,"Williams, Malik",M. Williams,malik-williams,1998-08-26T00:00:00,Louisville,USA,Louisville/USA,210.82,250.0,2,,Inactive,N,malik_williams,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628968,Brian,Bowen II,Brian Bowen II,"Bowen II, Brian",B. Bowen II,brian-bowen-ii,1998-10-02T00:00:00,Sydney Kings,USA,Sydney Kings/USA,198.12,190.0,3,,Inactive,N,brian_bowen_ii,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629670,Jordan,Nwora,Jordan Nwora,"Nwora, Jordan",J. Nwora,jordan-nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,203.2,225.0,5,13.0,Inactive,N,jordan_nwora,2020,2023,Y,Y,Y,2020,2,45,N,2020-11-18
1630273,Freddie,Gillespie,Freddie Gillespie,"Gillespie, Freddie",F. Gillespie,freddie-gillespie,1997-06-14T00:00:00,Baylor,USA,Baylor/USA,205.74,245.0,2,,Inactive,N,freddie_gillespie,2020,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629623,Lindell,Wigginton,Lindell Wigginton,"Wigginton, Lindell",L. Wigginton,lindell-wigginton,1998-03-28T00:00:00,Iowa State,Canada,Iowa State/Canada,185.42,189.0,3,,Inactive,N,lindell_wigginton,2021,2023,Y,Y,Y,2019,,,N,2019-06-20
1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,193.04,204.0,8,16.0,Inactive,N,lonnie_walker,2018,2024,Y,Y,Y,2018,1,18,N,2018-06-21
1630585,Marcus,Garrett,Marcus Garrett,"Garrett, Marcus",M. Garrett,marcus-garrett,1998-11-09T00:00:00,Kansas,USA,Kansas/USA,195.57999999999998,205.0,3,,Inactive,N,marcus_garrett,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,187.96,164.0,7,11.0,Active,Y,trae_young,2018,2025,N,Y,Y,2018,1,5,N,2018-06-21
1628964,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,mo-bamba,1998-05-12T00:00:00,Texas,USA,Texas/USA,213.36,231.0,8,,Inactive,Y,mohamed_bamba,2018,2024,Y,Y,Y,2018,1,6,N,2018-06-21
1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,208.28,250.0,4,0.0,Active,Y,jericho_sims,2021,2025,Y,Y,Y,2021,2,58,N,2021-07-29
1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,zhaire-smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech/USA,190.5,205.0,3,5.0,Inactive,Y,zhaire_smith,2018,2019,Y,Y,Y,2018,1,16,N,2018-06-21
1629633,Jarrett,Culver,Jarrett Culver,"Culver, Jarrett",J. Culver,jarrett-culver,1999-02-20T00:00:00,Texas Tech,USA,Texas Tech/USA,198.12,195.0,5,,Inactive,Y,jarrett_culver,2019,2022,Y,Y,Y,2019,1,6,N,2019-06-20
1630568,Luka,Garza,Luka Garza,"Garza, Luka",L. Garza,luka-garza,1998-12-27T00:00:00,Iowa,USA,Iowa/USA,208.28,243.0,4,52.0,Active,Y,luka_garza,2021,2025,Y,Y,Y,2021,2,52,N,2021-07-29
1628981,Bruno,Fernando,Bruno Fernando,"Fernando, Bruno",B. Fernando,bruno-fernando,1998-08-15T00:00:00,Maryland,Angola,Maryland/Angola,205.74,240.0,5,,Inactive,Y,bruno_fernando,2019,2024,Y,Y,Y,2019,2,34,N,2019-06-20
1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,193.04,194.0,6,3.0,Active,Y,jordan_poole,2019,2025,Y,Y,Y,2019,1,28,N,2019-06-20
1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,198.12,232.0,3,12.0,Active,Y,isaiah_livers,2021,2025,Y,Y,Y,2021,2,42,N,2021-07-29
1628991,Jaren,Jackson Jr.,Jaren Jackson Jr.,"Jackson Jr., Jaren",J. Jackson Jr.,jaren-jackson-jr,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,208.28,242.0,7,8.0,Active,Y,jaren_jackson_jr,2018,2025,N,Y,Y,2018,1,4,N,2018-06-21
1630214,Xavier,Tillman,Xavier Tillman,"Tillman, Xavier",X. Tillman,xavier-tillman,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,203.2,245.0,5,26.0,Active,Y,xavier_tillman,2020,2025,Y,Y,Y,2020,2,35,N,2020-11-18
1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20T00:00:00,Syracuse,Canada,Syracuse/Canada,200.66,210.0,5,,Inactive,Y,oshae_brissett,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630602,Chaundee,Brown Jr.,Chaundee Brown Jr.,"Brown Jr., Chaundee",C. Brown Jr.,chaundee-brown-jr,1998-12-04T00:00:00,Michigan,USA,Michigan/USA,195.57999999999998,215.0,2,38.0,Inactive,N,chaundee_brown,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630846,Olivier,Sarr,Olivier Sarr,"Sarr, Olivier",O. Sarr,olivier-sarr,1999-02-20T00:00:00,Kentucky,France,Kentucky/France,208.28,240.0,4,30.0,Inactive,Y,olivier_sarr,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629655,Daniel,Gafford,Daniel Gafford,"Gafford, Daniel",D. Gafford,daniel-gafford,1998-10-01T00:00:00,Arkansas,USA,Arkansas/USA,208.28,265.0,6,21.0,Active,N,daniel_gafford,2019,2025,Y,Y,Y,2019,2,38,N,2019-06-20
1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,200.66,229.0,6,18.0,Inactive,N,chuma_okeke,2020,2024,Y,Y,Y,2019,1,16,N,2019-06-20
1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,182.88,202.0,4,45.0,Active,Y,davion_mitchell,2021,2025,N,Y,Y,2021,1,9,N,2021-07-29
1629651,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,1999-04-17T00:00:00,Georgia,USA,Georgia/USA,210.82,215.0,6,33.0,Active,Y,nicolas_claxton,2019,2025,Y,Y,Y,2019,2,31,N,2019-06-20
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,198.12,195.0,7,2.0,Active,Y,shai_gilgeous-alexander,2018,2025,N,Y,Y,2018,1,11,N,2018-06-21
1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,203.2,215.0,8,31.0,Inactive,N,kevin_knox,2018,2024,Y,Y,Y,2018,1,9,N,2018-06-21
1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,210.82,245.0,5,2.0,Active,Y,nick_richards,2020,2025,Y,Y,Y,2020,2,42,N,2020-11-18
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,203.2,214.0,7,2.0,Active,Y,jarred_vanderbilt,2018,2025,Y,Y,Y,2018,2,41,N,2018-06-21
1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,200.66,230.0,6,25.0,Active,Y,pj_washington,2019,2025,N,Y,Y,2019,1,12,N,2019-06-20
1629682,Tremont,Waters,Tremont Waters,"Waters, Tremont",T. Waters,tremont-waters,1998-01-10T00:00:00,Louisiana State,USA,Louisiana State/USA,177.8,175.0,3,,Inactive,N,tremont_waters,2019,2021,Y,Y,Y,2019,2,51,N,2019-06-20
1629007,Jontay,Porter,Jontay Porter,"Porter, Jontay",J. Porter,jontay-porter,1999-11-15T00:00:00,Missouri,USA,Missouri/USA,208.28,240.0,2,,Inactive,N,jontay_porter,2019,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,208.28,218.0,6,17.0,Active,Y,michael_porter_jr,2018,2025,N,Y,Y,2018,1,14,N,2018-06-21
1631303,Justin,Minaya,Justin Minaya,"Minaya, Justin",J. Minaya,justin-minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,195.57999999999998,205.0,4,10.0,Inactive,N,justin_minaya,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630582,Yves,Pons,Yves Pons,"Pons, Yves",Y. Pons,yves-pons,1999-05-07T00:00:00,Tennessee,France,Tennessee/France,195.57999999999998,206.0,2,5.0,Inactive,N,yves_pons,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,187.96,183.0,5,38.0,Inactive,N,saban_lee,2020,2023,Y,Y,Y,2020,2,38,N,2020-11-18
1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,Arizona/Bahamas,213.36,252.0,7,5.0,Active,Y,deandre_ayton,2018,2025,N,Y,Y,2018,1,1,N,2018-06-21
1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,205.74,220.0,5,1.0,Active,Y,obi_toppin,2020,2025,N,Y,Y,2020,1,8,N,2020-11-18
1631367,Jacob,Gilyard,Jacob Gilyard,"Gilyard, Jacob",J. Gilyard,jacob-gilyard,1998-07-14T00:00:00,Richmond,USA,Richmond/USA,172.72,160.0,3,14.0,Inactive,Y,jacob_gilyard,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630692,Jordan,Goodwin,Jordan Goodwin,"Goodwin, Jordan",J. Goodwin,jordan-goodwin,1998-10-23T00:00:00,St. Louis,USA,St. Louis/USA,190.5,215.0,4,23.0,Active,Y,jordan_goodwin,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630189,Tyler,Bey,Tyler Bey,"Bey, Tyler",T. Bey,tyler-bey,1998-02-10T00:00:00,Colorado,USA,Colorado/USA,200.66,215.0,2,2.0,Inactive,N,tyler_bey,2020,2020,Y,Y,Y,2020,2,36,N,2020-11-18
1630593,McKinley,Wright IV,McKinley Wright IV,"Wright IV, McKinley",M. Wright IV,mckinley-wright-iv,1998-10-25T00:00:00,Colorado,USA,Colorado/USA,180.34,192.0,3,23.0,Inactive,N,mckinley_wright_iv,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,200.66,215.0,7,7.0,Inactive,N,troy_brown_jr,2018,2023,Y,Y,Y,2018,1,15,N,2018-06-21
1629644,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,203.2,215.0,4,,Inactive,N,kz_okpala,2019,2022,Y,Y,Y,2019,2,32,N,2019-06-20
1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,193.04,201.0,5,,Inactive,Y,jaylen_nowell,2019,2024,Y,Y,Y,2019,2,43,N,2019-06-20
1630234,Ty-Shon,Alexander,Ty-Shon Alexander,"Alexander, Ty-Shon",T. Alexander,ty-shon-alexander,1998-07-16T00:00:00,Creighton,USA,Creighton/USA,190.5,195.0,2,0.0,Inactive,N,ty-shon_alexander,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,205.74,210.0,5,7.0,Active,Y,paul_reed,2020,2025,Y,Y,Y,2020,2,58,N,2020-11-18
1630691,Jamorko,Pickett,Jamorko Pickett,"Pickett, Jamorko",J. Pickett,jamorko-pickett,1997-12-24T00:00:00,Georgetown,USA,Georgetown/USA,205.74,206.0,2,24.0,Inactive,N,jamorko_pickett,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,1999-03-20T00:00:00,Oakland,USA,Oakland/USA,200.66,191.0,3,8.0,Active,Y,jamal_cain,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,205.74,240.0,4,54.0,Active,Y,sandro_mamukelashvili,2021,2025,Y,Y,Y,2021,2,54,N,2021-07-29
1631221,Collin,Gillespie,Collin Gillespie,"Gillespie, Collin",C. Gillespie,collin-gillespie,1999-06-25T00:00:00,Villanova,USA,Villanova/USA,185.42,195.0,2,12.0,Active,Y,collin_gillespie,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631257,Jermaine,Samuels Jr.,Jermaine Samuels Jr.,"Samuels Jr., Jermaine",J. Samuels Jr.,jermaine-samuels-jr,1998-11-13T00:00:00,Villanova,USA,Villanova/USA,198.12,230.0,2,0.0,Inactive,Y,jermaine_samuels_jr,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,198.12,220.0,5,13.0,Active,Y,naji_marshall,2020,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630648,Jordan,Schakel,Jordan Schakel,"Schakel, Jordan",J. Schakel,jordan-schakel,1998-06-13T00:00:00,San Diego State,USA,San Diego State/USA,198.12,200.0,3,,Inactive,N,jordan_schakel,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630811,Keaton,Wallace,Keaton Wallace,"Wallace, Keaton",K. Wallace,keaton-wallace,1999-02-26T00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,190.5,185.0,1,2.0,Active,Y,keaton_wallace,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,193.04,216.0,1,29.0,Active,Y,daeqwon_plowden,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630649,Stanley,Umude,Stanley Umude,"Umude, Stanley",S. Umude,stanley-umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,198.12,210.0,4,17.0,Inactive,Y,stanley_umude,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,193.04,230.0,3,,Inactive,Y,terry_taylor,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,187.96,174.0,6,12.0,Active,Y,ja_morant,2019,2025,N,Y,Y,2019,1,2,N,2019-06-20
1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,198.12,224.0,4,24.0,Active,Y,corey_kispert,2021,2025,N,Y,Y,2021,1,15,N,2021-07-29
1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27T00:00:00,San Francisco,USA,San Francisco/USA,187.96,180.0,4,15.0,Inactive,Y,jamaree_bouyea,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,195.57999999999998,220.0,5,7.0,Active,N,haywood_highsmith,2018,2025,Y,Y,Y,2018,,,N,2018-06-21
1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,205.74,217.0,3,13.0,Inactive,N,dzanan_musa,2018,2019,Y,Y,Y,2018,1,29,N,2018-06-21
1629067,Isaac,Bonga,Isaac Bonga,"Bonga, Isaac",I. Bonga,isaac-bonga,1999-11-08T00:00:00,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,203.2,180.0,5,17.0,Inactive,N,isaac_bonga,2018,2021,Y,Y,Y,2018,2,39,N,2018-06-21
1629048,Goga,Bitadze,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,210.82,250.0,6,35.0,Active,Y,goga_bitadze,2019,2025,Y,Y,Y,2019,1,18,N,2019-06-20
1629690,Adam,Mokoka,Adam Mokoka,"Mokoka, Adam",A. Mokoka,adam-mokoka,1998-07-18T00:00:00,Mega Basket,France,Mega Basket/France,193.04,190.0,3,20.0,Inactive,N,adam_mokoka,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,190.5,200.0,7,4.0,Active,Y,anfernee_simons,2018,2025,Y,Y,Y,2018,1,24,N,2018-06-21
1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,213.36,240.0,7,23.0,Active,Y,mitchell_robinson,2018,2025,N,Y,Y,2018,2,36,N,2018-06-21
1641816,Hunter,Tyson,Hunter Tyson,"Tyson, Hunter",H. Tyson,hunter-tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,203.2,215.0,2,5.0,Active,Y,hunter_tyson,2023,2025,Y,Y,Y,2023,2,37,N,2023-06-22
1641998,Trey,Jemison III,Trey Jemison III,"Jemison III, Trey",T. Jemison III,trey-jemison-iii,1999-11-28T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,208.28,270.0,2,50.0,Active,Y,trey_jemison,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629628,RJ,Barrett,RJ Barrett,"Barrett, RJ",R. Barrett,rj-barrett,2000-06-14T00:00:00,Duke,Canada,Duke/Canada,198.12,214.0,6,9.0,Active,Y,rj_barrett,2019,2025,N,Y,Y,2019,1,3,N,2019-06-20
1630200,Tre,Jones,Tre Jones,"Jones, Tre",T. Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,185.42,185.0,5,30.0,Active,Y,tre_jones,2020,2025,Y,Y,Y,2020,2,41,N,2020-11-18
1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,200.66,217.0,5,,Inactive,Y,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N,2019-06-20
