,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
729,1628979,Trevon,Duval,Trevon Duval,"Duval, Trevon",T. Duval,trevon-duval,1998-08-03T00:00:00,Duke,USA,Duke/USA,6-2,189,2,0,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,trevon_duval,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
730,1629018,Gary,Trent Jr.,Gary Trent Jr.,"Trent Jr., Gary",G. Trent Jr.,gary-trent-jr,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,204,7,5,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,gary_trent_jr,2018,2025,Y,Y,Y,2018,2,37,N
731,1628976,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,1999-04-16T00:00:00,Duke,USA,Duke/USA,6-10,270,7,34,Center-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,wendell_carter_jr,2018,2025,N,Y,Y,2018,1,7,N
732,1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,6-10,235,7,35,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,marvin_bagley_iii,2018,2025,N,Y,Y,2018,1,2,N
733,1630564,RaiQuan,Gray,RaiQuan Gray,"Gray, RaiQuan",R. Gray,raiquan-gray,1999-07-07T00:00:00,Florida State,USA,Florida State/USA,6-7,269,3,0,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,raiquan_gray,2022,2023,Y,Y,Y,2021,2,59,N
734,1630631,Jose,Alvarado,Jose Alvarado,"Alvarado, Jose",J. Alvarado,jose-alvarado,1998-04-12T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-0,179,4,15,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jose_alvarado,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
735,1630589,Moses,Wright,Moses Wright,"Wright, Moses",M. Wright,moses-wright,1998-12-23T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,226,2,5,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,moses_wright,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
736,1642013,Malik,Williams,Malik Williams,"Williams, Malik",M. Williams,malik-williams,1998-08-26T00:00:00,Louisville,USA,Louisville/USA,6-11,250,2,,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,malik_williams,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
737,1628968,Brian,Bowen II,Brian Bowen II,"Bowen II, Brian",B. Bowen II,brian-bowen-ii,1998-10-02T00:00:00,Sydney Kings,USA,Sydney Kings/USA,6-6,190,3,,Forward-Guard,Inactive,N,0,,,,,brian_bowen_ii,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
738,1629670,Jordan,Nwora,Jordan Nwora,"Nwora, Jordan",J. Nwora,jordan-nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-8,225,5,13,Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jordan_nwora,2020,2023,Y,Y,Y,2020,2,45,N
739,1630273,Freddie,Gillespie,Freddie Gillespie,"Gillespie, Freddie",F. Gillespie,freddie-gillespie,1997-06-14T00:00:00,Baylor,USA,Baylor/USA,6-9,245,2,,Center,Inactive,N,0,,,,,freddie_gillespie,2020,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
740,1629623,Lindell,Wigginton,Lindell Wigginton,"Wigginton, Lindell",L. Wigginton,lindell-wigginton,1998-03-28T00:00:00,Iowa State,Canada,Iowa State/Canada,6-1,189,3,,Guard,Inactive,N,0,,,,,lindell_wigginton,2021,2023,Y,Y,Y,2019,,,N
741,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,8,16,Guard-Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,lonnie_walker,2018,2024,Y,Y,Y,2018,1,18,N
742,1630585,Marcus,Garrett,Marcus Garrett,"Garrett, Marcus",M. Garrett,marcus-garrett,1998-11-09T00:00:00,Kansas,USA,Kansas/USA,6-5,205,3,,Guard,Inactive,N,0,,,,,marcus_garrett,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
743,1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-2,164,7,11,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2025,N,Y,Y,2018,1,5,N
744,1628964,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,mo-bamba,1998-05-12T00:00:00,Texas,USA,Texas/USA,7-0,231,8,,Center,Inactive,Y,0,,,,,mohamed_bamba,2018,2024,Y,Y,Y,2018,1,6,N
745,1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,6-10,250,4,00,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jericho_sims,2021,2025,Y,Y,Y,2021,2,58,N
746,1629015,Zhaire,Smith,Zhaire Smith,"Smith, Zhaire",Z. Smith,zhaire-smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech/USA,6-3,205,3,5,Guard,Inactive,Y,1610612755,76ers,PHI,sixers,Philadelphia,zhaire_smith,2018,2019,Y,Y,Y,2018,1,16,N
747,1629633,Jarrett,Culver,Jarrett Culver,"Culver, Jarrett",J. Culver,jarrett-culver,1999-02-20T00:00:00,Texas Tech,USA,Texas Tech/USA,6-6,195,5,,Guard-Forward,Inactive,Y,0,,,,,jarrett_culver,2019,2022,Y,Y,Y,2019,1,6,N
748,1630568,Luka,Garza,Luka Garza,"Garza, Luka",L. Garza,luka-garza,1998-12-27T00:00:00,Iowa,USA,Iowa/USA,6-10,243,4,52,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luka_garza,2021,2025,Y,Y,Y,2021,2,52,N
749,1628981,Bruno,Fernando,Bruno Fernando,"Fernando, Bruno",B. Fernando,bruno-fernando,1998-08-15T00:00:00,Maryland,Angola,Maryland/Angola,6-9,240,5,,Forward-Center,Inactive,Y,0,,,,,bruno_fernando,2019,2024,Y,Y,Y,2019,2,34,N
750,1629673,Jordan,Poole,Jordan Poole,"Poole, Jordan",J. Poole,jordan-poole,1999-06-19T00:00:00,Michigan,USA,Michigan/USA,6-4,194,6,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jordan_poole,2019,2025,Y,Y,Y,2019,1,28,N
751,1630587,Isaiah,Livers,Isaiah Livers,"Livers, Isaiah",I. Livers,isaiah-livers,1998-07-28T00:00:00,Michigan,USA,Michigan/USA,6-6,232,3,12,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,isaiah_livers,2021,2025,Y,Y,Y,2021,2,42,N
752,1628991,Jaren,Jackson Jr.,Jaren Jackson Jr.,"Jackson Jr., Jaren",J. Jackson Jr.,jaren-jackson-jr,1999-09-15T00:00:00,Michigan State,USA,Michigan State/USA,6-10,242,7,8,Forward-Center,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jaren_jackson_jr,2018,2025,N,Y,Y,2018,1,4,N
753,1630214,Xavier,Tillman,Xavier Tillman,"Tillman, Xavier",X. Tillman,xavier-tillman,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,6-8,245,5,26,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,xavier_tillman,2020,2025,Y,Y,Y,2020,2,35,N
754,1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20T00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,5,,Forward-Guard,Inactive,Y,0,,,,,oshae_brissett,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
755,1630602,Chaundee,Brown Jr.,Chaundee Brown Jr.,"Brown Jr., Chaundee",C. Brown Jr.,chaundee-brown-jr,1998-12-04T00:00:00,Michigan,USA,Michigan/USA,6-5,215,2,38,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,chaundee_brown,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
756,1630846,Olivier,Sarr,Olivier Sarr,"Sarr, Olivier",O. Sarr,olivier-sarr,1999-02-20T00:00:00,Kentucky,France,Kentucky/France,6-10,240,4,30,Center,Inactive,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,olivier_sarr,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
757,1629655,Daniel,Gafford,Daniel Gafford,"Gafford, Daniel",D. Gafford,daniel-gafford,1998-10-01T00:00:00,Arkansas,USA,Arkansas/USA,6-10,265,6,21,Forward-Center,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,daniel_gafford,2019,2025,Y,Y,Y,2019,2,38,N
758,1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-7,229,6,18,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,chuma_okeke,2020,2024,Y,Y,Y,2019,1,16,N
759,1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202,4,45,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,davion_mitchell,2021,2025,N,Y,Y,2021,1,9,N
760,1629651,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,1999-04-17T00:00:00,Georgia,USA,Georgia/USA,6-11,215,6,33,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,nicolas_claxton,2019,2025,Y,Y,Y,2019,2,31,N
761,1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,"Gilgeous-Alexander, Shai",S. Gilgeous-Alexander,shai-gilgeous-alexander,1998-07-12T00:00:00,Kentucky,Canada,Kentucky/Canada,6-6,195,7,2,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,shai_gilgeous-alexander,2018,2025,N,Y,Y,2018,1,11,N
762,1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-8,215,8,31,Forward,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,kevin_knox,2018,2024,Y,Y,Y,2018,1,9,N
763,1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,6-11,245,5,2,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,nick_richards,2020,2025,Y,Y,Y,2020,2,42,N
764,1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214,7,2,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,2018,2025,Y,Y,Y,2018,2,41,N
765,1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,6,25,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,pj_washington,2019,2025,N,Y,Y,2019,1,12,N
766,1629682,Tremont,Waters,Tremont Waters,"Waters, Tremont",T. Waters,tremont-waters,1998-01-10T00:00:00,Louisiana State,USA,Louisiana State/USA,5-10,175,3,,Guard,Inactive,N,0,,,,,tremont_waters,2019,2021,Y,Y,Y,2019,2,51,N
767,1629007,Jontay,Porter,Jontay Porter,"Porter, Jontay",J. Porter,jontay-porter,1999-11-15T00:00:00,Missouri,USA,Missouri/USA,6-10,240,2,,Center-Forward,Inactive,N,0,,,,,jontay_porter,2019,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
768,1629008,Michael,Porter Jr.,Michael Porter Jr.,"Porter Jr., Michael",M. Porter Jr.,michael-porter-jr,1998-06-29T00:00:00,Missouri,USA,Missouri/USA,6-10,218,6,17,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,michael_porter_jr,2018,2025,N,Y,Y,2018,1,14,N
769,1631303,Justin,Minaya,Justin Minaya,"Minaya, Justin",J. Minaya,justin-minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,6-5,205,4,10,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,justin_minaya,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
770,1630582,Yves,Pons,Yves Pons,"Pons, Yves",Y. Pons,yves-pons,1999-05-07T00:00:00,Tennessee,France,Tennessee/France,6-5,206,2,5,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,yves_pons,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
771,1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,183,5,38,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,saban_lee,2020,2023,Y,Y,Y,2020,2,38,N
772,1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,Arizona/Bahamas,7-0,252,7,5,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,deandre_ayton,2018,2025,N,Y,Y,2018,1,1,N
773,1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220,5,1,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,obi_toppin,2020,2025,N,Y,Y,2020,1,8,N
774,1631367,Jacob,Gilyard,Jacob Gilyard,"Gilyard, Jacob",J. Gilyard,jacob-gilyard,1998-07-14T00:00:00,Richmond,USA,Richmond/USA,5-8,160,3,14,Guard,Inactive,Y,1610612751,Nets,BKN,nets,Brooklyn,jacob_gilyard,2022,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
775,1630692,Jordan,Goodwin,Jordan Goodwin,"Goodwin, Jordan",J. Goodwin,jordan-goodwin,1998-10-23T00:00:00,St. Louis,USA,St. Louis/USA,6-3,215,4,23,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,jordan_goodwin,2021,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
776,1630189,Tyler,Bey,Tyler Bey,"Bey, Tyler",T. Bey,tyler-bey,1998-02-10T00:00:00,Colorado,USA,Colorado/USA,6-7,215,2,2,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,tyler_bey,2020,2020,Y,Y,Y,2020,2,36,N
777,1630593,McKinley,Wright IV,McKinley Wright IV,"Wright IV, McKinley",M. Wright IV,mckinley-wright-iv,1998-10-25T00:00:00,Colorado,USA,Colorado/USA,5-11,192,3,23,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,mckinley_wright_iv,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
778,1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,6-7,215,7,7,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,troy_brown_jr,2018,2023,Y,Y,Y,2018,1,15,N
779,1629644,KZ,Okpala,KZ Okpala,"Okpala, KZ",K. Okpala,kz-okpala,1999-04-28T00:00:00,Stanford,USA,Stanford/USA,6-8,215,4,,Forward-Guard,Inactive,N,0,,,,,kz_okpala,2019,2022,Y,Y,Y,2019,2,32,N
780,1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,5,,Guard,Inactive,Y,0,,,,,jaylen_nowell,2019,2024,Y,Y,Y,2019,2,43,N
781,1630234,Ty-Shon,Alexander,Ty-Shon Alexander,"Alexander, Ty-Shon",T. Alexander,ty-shon-alexander,1998-07-16T00:00:00,Creighton,USA,Creighton/USA,6-3,195,2,0,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,ty-shon_alexander,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
782,1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,5,7,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,paul_reed,2020,2025,Y,Y,Y,2020,2,58,N
783,1630691,Jamorko,Pickett,Jamorko Pickett,"Pickett, Jamorko",J. Pickett,jamorko-pickett,1997-12-24T00:00:00,Georgetown,USA,Georgetown/USA,6-9,206,2,24,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jamorko_pickett,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
784,1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,1999-03-20T00:00:00,Oakland,USA,Oakland/USA,6-7,191,3,8,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,jamal_cain,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
785,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240,4,54,Forward-Center,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,sandro_mamukelashvili,2021,2025,Y,Y,Y,2021,2,54,N
786,1631221,Collin,Gillespie,Collin Gillespie,"Gillespie, Collin",C. Gillespie,collin-gillespie,1999-06-25T00:00:00,Villanova,USA,Villanova/USA,6-1,195,2,12,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,collin_gillespie,2022,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
787,1631257,Jermaine,Samuels Jr.,Jermaine Samuels Jr.,"Samuels Jr., Jermaine",J. Samuels Jr.,jermaine-samuels-jr,1998-11-13T00:00:00,Villanova,USA,Villanova/USA,6-6,230,2,00,Forward,Inactive,Y,1610612745,Rockets,HOU,rockets,Houston,jermaine_samuels_jr,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
788,1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-6,220,5,13,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,naji_marshall,2020,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
789,1630648,Jordan,Schakel,Jordan Schakel,"Schakel, Jordan",J. Schakel,jordan-schakel,1998-06-13T00:00:00,San Diego State,USA,San Diego State/USA,6-6,200,3,,Guard,Inactive,N,0,,,,,jordan_schakel,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
790,1630811,Keaton,Wallace,Keaton Wallace,"Wallace, Keaton",K. Wallace,keaton-wallace,1999-02-26T00:00:00,Texas-San Antonio,USA,Texas-San Antonio/USA,6-3,185,1,2,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,keaton_wallace,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
791,1631342,Daeqwon,Plowden,Daeqwon Plowden,"Plowden, Daeqwon",D. Plowden,daeqwon-plowden,1998-08-29T00:00:00,Bowling Green,USA,Bowling Green/USA,6-4,216,1,29,Guard-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,daeqwon_plowden,2024,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
792,1630649,Stanley,Umude,Stanley Umude,"Umude, Stanley",S. Umude,stanley-umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,6-6,210,4,17,Guard,Inactive,Y,1610612749,Bucks,MIL,bucks,Milwaukee,stanley_umude,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
793,1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,6-4,230,3,,Forward,Inactive,Y,0,,,,,terry_taylor,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
794,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-2,174,6,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2025,N,Y,Y,2019,1,2,N
795,1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224,4,24,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,corey_kispert,2021,2025,N,Y,Y,2021,1,15,N
796,1631123,Jamaree,Bouyea,Jamaree Bouyea,"Bouyea, Jamaree",J. Bouyea,jamaree-bouyea,1999-06-27T00:00:00,San Francisco,USA,San Francisco/USA,6-2,180,4,15,Guard,Inactive,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jamaree_bouyea,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
797,1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-5,220,5,7,Forward,Active,N,1610612751,Nets,BKN,nets,Brooklyn,haywood_highsmith,2018,2025,Y,Y,Y,2018,,,N
798,1629058,Dzanan,Musa,Dzanan Musa,"Musa, Dzanan",D. Musa,dzanan-musa,1999-05-08T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,6-9,217,3,13,Guard-Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,dzanan_musa,2018,2019,Y,Y,Y,2018,1,29,N
799,1629067,Isaac,Bonga,Isaac Bonga,"Bonga, Isaac",I. Bonga,isaac-bonga,1999-11-08T00:00:00,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,6-8,180,5,17,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,isaac_bonga,2018,2021,Y,Y,Y,2018,2,39,N
800,1629048,Goga,Bitadze,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,6-11,250,6,35,Center-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,goga_bitadze,2019,2025,Y,Y,Y,2019,1,18,N
801,1629690,Adam,Mokoka,Adam Mokoka,"Mokoka, Adam",A. Mokoka,adam-mokoka,1998-07-18T00:00:00,Mega Basket,France,Mega Basket/France,6-4,190,3,20,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,adam_mokoka,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
802,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,200,7,4,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,anfernee_simons,2018,2025,Y,Y,Y,2018,1,24,N
803,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,7,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2025,N,Y,Y,2018,2,36,N
804,1641816,Hunter,Tyson,Hunter Tyson,"Tyson, Hunter",H. Tyson,hunter-tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215,2,5,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,hunter_tyson,2023,2025,Y,Y,Y,2023,2,37,N
805,1641998,Trey,Jemison III,Trey Jemison III,"Jemison III, Trey",T. Jemison III,trey-jemison-iii,1999-11-28T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-10,270,2,50,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,trey_jemison,2023,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
806,1629628,RJ,Barrett,RJ Barrett,"Barrett, RJ",R. Barrett,rj-barrett,2000-06-14T00:00:00,Duke,Canada,Duke/Canada,6-6,214,6,9,Forward-Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,rj_barrett,2019,2025,N,Y,Y,2019,1,3,N
807,1630200,Tre,Jones,Tre Jones,"Jones, Tre",T. Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,6-1,185,5,30,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,tre_jones,2020,2025,Y,Y,Y,2020,2,41,N
808,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,5,,Forward-Guard,Inactive,Y,0,,,,,cameron_reddish,2019,2024,N,Y,Y,2019,1,10,N
809,1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,6,1,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2025,N,Y,Y,2019,1,1,N
810,1630170,Devin,Vassell,Devin Vassell,"Vassell, Devin",D. Vassell,devin-vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200,5,24,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020,2025,N,Y,Y,2020,1,11,N
811,1641778,Leaky,Black,Leaky Black,"Black, Leaky",L. Black,leaky-black,1999-06-14T00:00:00,North Carolina,USA,North Carolina/USA,6-6,209,2,12,Forward,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,leaky_black,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
812,1629632,Coby,White,Coby White,"White, Coby",C. White,coby-white,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-4,195,6,0,Guard,Active,N,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019,2025,N,Y,Y,2019,1,7,N
813,1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-6,220,6,25,Forward-Guard,Inactive,Y,1610612756,Suns,PHX,suns,Phoenix,nassir_little,2019,2023,Y,Y,Y,2019,1,25,N
